path	verdict	evidence
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1218	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 1 of the 4 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/final_report_generate.py) = 2790dffe100fe04345cc7da5f8d54d4e9d12cbcfbe8f194c600b8292a4c0ff60 here, 13ef8c0521f38785f8a59c81f3adfd55e7ae2e6077db147b672e009edd3d6e45 on main (+2/-27 lines vs main); that file is python, 2357 lines — final_report_generate.py — generate canonical, chip-AGNOSTIC final [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1230	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 2 of the 2 file(s) it changed hold bytes main does not have. sha256(tools/ci/aggregate_host_independence.py) = 818910fdc7da4c7059f76c9e2ef0f430959a99c7ef6620b3d491d34eb186c113 here, (no such path on origin/main) on main (main has no file at this path); that file is python, 173 lines — Merge sharded `gate_host_independence_check` runs into ONE verdict (vibe-ic#1144). [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1231	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 4 of the 4 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md) = 3a4dfb5e04bbdee91c9f208a8919a3baf79a69c8fdb0d5207f162c90d2aee3a7 here, c05ce3142b82268618a9cfbfa8e7d1b14ea200433dae76c9d5641285b33e5e29 on main (+10/-172 lines vs main); that file is markdown, 2224 lines — <!-- AUTO-GENERATED by tools/gen_programs_index.py — DO NOT EDIT BY HAND --> [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1233	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 1 of the 2 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/gatekeeper_review.py) = 6ee1ddb6248ae5baae1cbe72186c7446c41a572fc4d8e6191d8b713e002462f1 here, b816df0b94c3e22925da931313f4334efa8ecbdb68629607d22e7a8adf73ac2b on main (+27/-447 lines vs main); that file is python, 1438 lines — gatekeeper_review.py — the DETERMINISTIC half of the single PR gatekeeper. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1236	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 4 of the 4 file(s) it changed hold bytes main does not have. sha256(tools/liar_census.py) = 7a31e3abafd96de68bdbc2251321a4670b318070ab286373162e0dd4bc23e5ec here, 4105796df1f30990398f0080c7a61cb063256650f5bda02d6d4439eae8e3f57f on main (+224/-2433 lines vs main); that file is python, 1662 lines — liar_census.py — ask EVERY gate clause, mechanically, whether it is a check that lies. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1238	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(tools/vibeic-eda/EDA_FORK_SYNC_LOG.md) = 4a43890cca8ba17c3568e60ab59e5a8287893867ad82b1838e66eb71d202f30d here, 9ec8c2baa6e4dc95a2e5600f7fe6c9cd542a555cbc566c8ba5735c25a6fcff6d on main (+0/-47 lines vs main); that file is markdown, 248 lines — EDA Fork Sync Log [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1272	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 3 of the 3 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/gate_discloses_denominator_check.py) = 221de674a19d564d00e7bf359bdf7f30d9d887b8fd11111cfaa829b11bfc2aa3 here, 17fa7046f9b124ec622eb49a3aee478b87ac288f8d320cc8afa3c90ef76f088c on main (+31/-37 lines vs main); that file is python, 1266 lines — gate_discloses_denominator_check.py — a PASS must say how much it looked at. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1285	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_v1916_the_tree_must_not_move_under_the_gates.py) = 05cd2d40acc709b9ffad571d51fc0239af21a2e1a384a996e6fcd5934afed866 here, 20b51c5fc74702b330129addf266dfe6e6e008fb7143fcf0ca0db6bb736ffaf8 on main (+27/-50 lines vs main); that file is python, 331 lines — v1.9.16 — the landing gate stamped a tree that never existed. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1287	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/matrix_63x8/waivers.py) = 5e8f81e36baf0eca2e931f6bf2bf04b406d60f870e9bbc56747d5a3357923bac here, eba3e19756b7e184bf9624e3a3aa0a04f940b646daa8baf51988b090c5877ad9 on main (+61/-287 lines vs main); that file is python, 1091 lines — matrix_63x8.waivers — the accepted-gap registry. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1288	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_phase3_postpnr_disclosure_and_gds_guard.py) = a45f91324f424658cfbdfca5c50db5ce48d70d1360816867f5264293274c547e here, ae54726949491a00f7341cfc1986cd343b05203dc824c7274d95d6c2f9da6175 on main (+15/-18 lines vs main); that file is python, 424 lines — ORGANIC #593 stale-GDS guard — EXECUTABLE, end-to-end through `main()`. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1290	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 2 of the 2 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/matrix_63x8/waivers.py) = 6696a3c8344e16e84fcc3c0c38526e3f2775c170a92e7636101789a59334a5d3 here, eba3e19756b7e184bf9624e3a3aa0a04f940b646daa8baf51988b090c5877ad9 on main (+42/-158 lines vs main); that file is python, 1201 lines — matrix_63x8.waivers — the accepted-gap registry. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1295	LANDED	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. sha256 identical on 1/1 files it changed vs its base (e.g. vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue1293_cited_audit_input_must_ship.py), against main a00f53f2094. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1295r	LANDED	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. sha256 identical on 1/1 files it changed vs its base (e.g. vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue1293_cited_audit_input_must_ship.py), against main a00f53f2094. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1302	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 2 of the 2 file(s) it changed hold bytes main does not have. sha256(tools/core_agent/claim.py) = e822b6f0f5908390c8682fa07c627fdee38d8e5cb388dcae1ce7a51fb9ac96d2 here, 133dc593766901d601fda51ced048274aeeca270a6b6ff3daa95c29b071b2f6f on main (+13/-65 lines vs main); that file is python, 131 lines — claim.py — take a work item, then CHECK YOU WON IT. Both halves, mechanically. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1311	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_cvdp_gate.py) = 1596dcb43a5484b10730e890295e2162b3595c87f89c3690823feb2e0565e7c9 here, b66f683b9e3603f1e4637fe6f5af8084ce2db5a2515d8840460996666f036bc5 on main (+30/-126 lines vs main); that file is python, 988 lines — ORGANIC #528 — cvdp_gate.py: the SOLE EMIT PATH for CVDP copilot [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1312	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 2 of the 2 file(s) it changed hold bytes main does not have. sha256(tools/ci/test_repo_tools_tests_gate.py) = 31ad004201c7f5f07a2e56344da676b84445679033bdf9bffb84e7b8b0acd624 here, 0a29c4b78ac24a7782eaa41981e858f03d3f5c9f27cb1523c16d5c67d344cd5f on main (+10/-117 lines vs main); that file is python, 179 lines — The landing gate must actually RUN the repo-level tests under `tools/`. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1315	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue526_waiver_id_ceiling_derived_from_flow.py) = 21542d7c89064edb2eb5b23df8a16386449cee32760c867124278d64b37ddc29 here, 6cb918dbb364744d70e9264fff0f688e622f710f910e6d3b168062a2d9a9b2b8 on main (+25/-112 lines vs main); that file is python, 581 lines — #526 — the waiver validator's step-id ceiling was hand-typed at 40 while [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1316	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 4 of the 4 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml) = e773ef7b045c543ba4436601393d9652cf789271994dc3ca7af071693d95e872 here, 5f691984067c906ff022a7d117f16e8aa268d0e2f32e64abe66d5a430d84e4ae on main (+10/-1377 lines vs main); that file is yaml, 4953 lines — Vibe-IC Phase 1+2+3 Canonical Flow Definition [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1317	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_organic413_correction_notes_match_their_row.py) = 585dc97ae3fe91529838bad282d8ad1e521093839f057185e99737020b044772 here, fde394c088263798ce03ab4f86eed73c1113c737b6e6c276e4c3c58e8d023eb4 on main (+3/-20 lines vs main); that file is python, 207 lines — ORGANIC #413 — a correction note claimed a repair the row never received. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1318	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 6 of the 6 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml) = 66e4c7e8d6a0cedfb5e08e8a4b8f9b2a6e50108489bc92c8436e9b71f6eb7b9c here, 5f691984067c906ff022a7d117f16e8aa268d0e2f32e64abe66d5a430d84e4ae on main (+16/-1376 lines vs main); that file is yaml, 4960 lines — Vibe-IC Phase 1+2+3 Canonical Flow Definition [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1320	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 2 of the 2 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/checker_execution_wiring_audit.py) = 5dd8ad4d4ea5349e06c92e717abbfad11de7a3d63ed6c54e2e36132d31e7fe66 here, 396342e59c0c9398213b41ea797b78a692288d4c9cebdba789243ff2ec346672 on main (+117/-687 lines vs main); that file is python, 672 lines — checker_execution_wiring_audit.py — a checker only its own TEST runs has [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1321	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 2 of the 3 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_api_health.py) = f1ba6448bc2599411c24d6402e11a037534f0f76fa4ebd331a3fbe155e47da8c here, 838e22d490ba1297a5d97bdbe9f2bc2a1b69303a5125898a01a251a05e7182d5 on main (+8/-62 lines vs main); that file is python, 119 lines — Paired guards for api_health (vibe-ic#1319). [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1324	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 3 of the 3 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml) = 23f5fc6e5cbf52b77fc1b2ba47f93807ee1fa4ae766d5bd22a1816d417688df5 here, 5f691984067c906ff022a7d117f16e8aa268d0e2f32e64abe66d5a430d84e4ae on main (+3/-1368 lines vs main); that file is yaml, 4955 lines — Vibe-IC Phase 1+2+3 Canonical Flow Definition [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1325	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 4 of the 5 file(s) it changed hold bytes main does not have. sha256(tools/ci/repo_hygiene_gates.sh) = 248849dc0ad13907c9e9ee146424a7ae3f7047e83c25aa833f4cc425962919aa here, c311b8d27416b22c292c2cb0289e2668a7f5859a43bb4480c3c6ce389d12b861 on main (+89/-752 lines vs main); that file is shell, 990 lines — tools/ci/repo_hygiene_gates.sh — the repo-wide invariant gates, in ONE place. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1326	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/SKILL_INVENTORY.json) = f726faecf58e3a726c64e756326e97ef0baedacf0b6efece695c21e244a5e471 here, 99785cfd1e4ef02dacc235a900c0a3d2c85d485c00af125c302e9be0af4e8796 on main (+2/-38 lines vs main); that file is json, 394 lines — { [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1332	LANDED	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. sha256 identical on 2/2 files it changed vs its base (e.g. vibe-ic-marketplace/plugins/vibe-ic/programs/dual_track_select.py), against main a00f53f2094. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1334	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 3 of the 4 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/bundled_attribution_notice_check.py) = 245abdf88812a2c3a764ef2e1ca5b6763db980717c56601b61b93b6ef4471855 here, 4b5dd5ca5694a5fee307d702b7ddbdfc4e589465a83171a2445b2aae94f7761b on main (+53/-68 lines vs main); that file is python, 304 lines — bundled_attribution_notice_check.py — every BUNDLED third-party work must be [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1339	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 7 of the 7 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml) = e6d2479018dc63cb5e9eb8d0c5ecbca2239d52b59571d075b94d144ad73f8530 here, 5f691984067c906ff022a7d117f16e8aa268d0e2f32e64abe66d5a430d84e4ae on main (+27/-1372 lines vs main); that file is yaml, 4975 lines — Vibe-IC Phase 1+2+3 Canonical Flow Definition [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-1340	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 1 of the 2 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/phase3_one_shot_runner.py) = 2d3e1337963ccf8fd18d0d96bdc2412acafbde8315368759598508a8325a0076 here, 8dcd4d70c1002f78067001366747ebe36bd5e93b3e5036678eecb9cfc532b226 on main (+137/-2100 lines vs main); that file is python, 39704 lines — phase3_one_shot_runner.py — single-call orchestrator for Phase 3 (synth → GDS). [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
